region;caseNumber;caseNumberFull;consulate;status;submitDate;statusDate;Issued;AP;Ready;Refused;InTransit;Transfer;NVC
AF;27595;2019AF27595;DKR;Refused;20-Nov-2017;24-Jul-2019;0;0;0;1;0;0;0
AF;27597;2019AF27597;ALG;Issued;18-Oct-2017;03-Jun-2019;1;0;0;0;0;0;0
AF;27598;2019AF27598;ADD;Issued;20-Nov-2017;11-Jul-2019;3;0;0;0;0;0;0
AF;27605;2019AF27605;ADD;Issued;29-Oct-2017;10-Jun-2019;1;0;0;0;0;0;0
AF;27610;2019AF27610;DKR;Issued;20-Oct-2017;12-Jun-2019;1;0;0;0;0;0;0
AF;27613;2019AF27613;MRV;Administrative Processing;08-Nov-2017;28-Aug-2019;0;1;2;0;0;0;0
AF;27629;2019AF27629;YDE;Issued;23-Oct-2017;26-Jun-2019;1;0;0;0;0;0;0
AF;27634;2019AF27634;MRV;Issued;12-Nov-2017;28-Aug-2019;3;1;0;0;0;0;0
AF;27637;2019AF27637;ADD;Issued;08-Nov-2017;06-Jun-2019;2;0;0;0;0;0;0
AF;27641;2019AF27641;KHT;Administrative Processing;22-Oct-2017;28-Aug-2019;0;3;1;0;0;0;0
AF;27653;2019AF27653;NRB;Issued;21-Oct-2017;10-Jun-2019;1;0;0;0;0;0;0
AF;27656;2019AF27656;CSB;Ready;20-Nov-2017;05-Aug-2019;0;0;1;0;0;0;0
AF;27669;2019AF27669;CSB;Issued;21-Oct-2017;19-Jun-2019;1;0;0;0;0;0;0
AF;27677;2019AF27677;ADD;Issued;13-Nov-2017;17-Jun-2019;1;0;0;0;0;0;0
AF;27692;2019AF27692;NRB;Issued;19-Oct-2017;24-Jun-2019;3;0;0;0;0;0;0
AF;27704;2019AF27704;ADD;Refused;13-Nov-2017;20-Jun-2019;0;0;5;1;0;0;0
AF;27721;2019AF27721;ADD;Issued;12-Nov-2017;12-Jun-2019;1;0;0;0;0;0;0
AF;27722;2019AF27722;LOM;Issued;22-Oct-2017;27-Jun-2019;1;0;0;0;0;0;0
AF;27735;2019AF27735;ALG;Issued;21-Nov-2017;11-Jun-2019;1;0;0;0;0;0;0
AF;27750;2019AF27750;NRB;Issued;03-Nov-2017;10-Jun-2019;1;0;0;0;0;0;0
AF;27759;2019AF27759;ADD;Issued;25-Oct-2017;12-Jun-2019;1;0;0;0;0;0;0
AF;27765;2019AF27765;LUA;Refused;04-Nov-2017;24-Jun-2019;0;0;0;2;0;0;0
AF;27769;2019AF27769;NRB;Administrative Processing;22-Oct-2017;29-Aug-2019;1;1;0;0;0;0;0
AF;27775;2019AF27775;ADD;Issued;01-Nov-2017;12-Jun-2019;1;0;0;0;0;0;0
AF;27777;2019AF27777;JHN;Issued;20-Oct-2017;03-Jul-2019;2;0;0;0;0;0;0
AF;27778;2019AF27778;NRB;Issued;01-Nov-2017;09-Jul-2019;1;0;0;0;0;0;0
AF;27780;2019AF27780;CSB;Issued;24-Oct-2017;19-Jun-2019;1;0;0;0;0;0;0
