region;caseNumber;caseNumberFull;consulate;status;submitDate;statusDate;Issued;AP;Ready;Refused;InTransit;Transfer;NVC
EU;15040;2018EU15040;YRV;Issued;18-Oct-2016;06-Apr-2018;2;0;0;0;0;0;0
EU;15044;2018EU15044;TIA;Issued;18-Oct-2016;24-Apr-2018;5;0;0;0;0;0;0
EU;15047;2018EU15047;YRV;Issued;31-Oct-2016;18-Jun-2018;4;0;0;0;0;0;0
EU;15053;2018EU15053;KEV;Issued;06-Oct-2016;27-Apr-2018;1;0;0;0;0;0;0
EU;15054;2018EU15054;KEV;Issued;22-Oct-2016;25-Apr-2018;3;0;0;0;0;0;0
EU;15055;2018EU15055;SKO;Issued;04-Oct-2016;24-Apr-2018;1;0;0;0;0;0;0
EU;15056;2018EU15056;KEV;Ready;06-Nov-2016;04-Apr-2018;0;0;1;0;0;0;0
EU;15058;2018EU15058;KEV;Issued;29-Oct-2016;04-Apr-2018;4;0;0;0;0;0;0
EU;15060;2018EU15060;KEV;Issued;26-Oct-2016;05-Apr-2018;2;0;0;0;0;0;0
EU;15062;2018EU15062;KEV;Issued;13-Oct-2016;17-Apr-2018;3;0;0;0;0;0;0
EU;15065;2018EU15065;KEV;Issued;13-Oct-2016;06-Apr-2018;2;0;0;0;0;0;0
EU;15066;2018EU15066;ATA;Issued;25-Oct-2016;05-Apr-2018;1;0;0;0;0;0;0
EU;15073;2018EU15073;MOS;Issued;13-Oct-2016;27-Apr-2018;3;0;0;0;0;0;0
EU;15076;2018EU15076;WRW;Ready;05-Oct-2016;12-Apr-2018;0;0;1;0;0;0;0
EU;15080;2018EU15080;SOF;Ready;01-Nov-2016;20-Feb-2018;0;0;2;0;0;0;0
EU;15082;2018EU15082;YRV;Issued;27-Oct-2016;09-Apr-2018;2;0;0;0;0;0;0
EU;15084;2018EU15084;TIA;Issued;28-Oct-2016;27-Apr-2018;3;0;0;0;0;0;0
EU;15086;2018EU15086;BDP;Issued;10-Oct-2016;26-Apr-2018;1;0;0;0;0;0;0
EU;15088;2018EU15088;MOS;Issued;09-Oct-2016;19-Apr-2018;2;0;0;0;0;0;0
EU;15092;2018EU15092;LPZ;Issued;06-Oct-2016;24-Sep-2018;3;0;0;0;0;0;0
EU;15098;2018EU15098;FRN;Issued;07-Nov-2016;26-Apr-2018;5;0;0;0;0;0;0
EU;15099;2018EU15099;TBL;Issued;18-Oct-2016;13-Apr-2018;1;0;0;0;0;0;0
EU;15100;2018EU15100;KEV;Issued;04-Nov-2016;02-May-2018;3;0;0;0;0;0;0
EU;15105;2018EU15105;MOS;Issued;26-Oct-2016;25-Apr-2018;4;0;0;0;0;0;0
EU;15106;2018EU15106;ATA;Ready;23-Oct-2016;29-Aug-2018;0;0;2;0;0;0;0
EU;15109;2018EU15109;SYD;Issued;04-Nov-2016;30-Apr-2018;4;0;0;0;0;0;0
EU;15114;2018EU15114;FRN;Ready;03-Nov-2016;24-Jul-2018;0;0;1;0;0;0;0
EU;15116;2018EU15116;TIA;Issued;06-Nov-2016;24-Apr-2018;1;0;0;0;0;0;0
EU;15120;2018EU15120;BLG;Issued;06-Nov-2016;25-Apr-2018;3;0;0;0;0;0;0
EU;15127;2018EU15127;ANK;Issued;06-Nov-2016;08-Jun-2018;2;0;0;0;0;0;0
EU;15128;2018EU15128;YRV;Issued;11-Oct-2016;18-Apr-2018;1;0;0;0;0;0;0
EU;15129;2018EU15129;KEV;Issued;31-Oct-2016;12-Apr-2018;4;0;0;0;0;0;0
EU;15131;2018EU15131;TIA;Issued;31-Oct-2016;27-Apr-2018;2;0;0;0;0;0;0
EU;15132;2018EU15132;KEV;Refused;07-Oct-2016;12-Apr-2018;0;0;0;4;0;0;0
EU;15135;2018EU15135;BLG;Issued;04-Nov-2016;20-Apr-2018;2;0;0;0;0;0;0
EU;15137;2018EU15137;MOS;Issued;07-Nov-2016;19-Apr-2018;1;0;0;0;0;0;0
EU;15140;2018EU15140;SOF;Issued;05-Nov-2016;16-Apr-2018;2;0;0;0;0;0;0
EU;15143;2018EU15143;ANK;Issued;17-Oct-2016;09-Apr-2018;1;0;0;0;0;0;0
EU;15147;2018EU15147;TBL;Refused;06-Nov-2016;13-Apr-2018;0;0;1;1;0;0;0
EU;15154;2018EU15154;TIA;Issued;08-Oct-2016;27-Apr-2018;2;0;0;0;0;0;0
EU;15156;2018EU15156;TIA;Issued;07-Nov-2016;27-Apr-2018;1;0;0;0;0;0;0
EU;15160;2018EU15160;TBL;Issued;12-Oct-2016;16-Apr-2018;3;0;0;0;0;0;0
EU;15164;2018EU15164;TIA;Issued;28-Oct-2016;10-May-2018;1;0;0;0;0;0;0
